id,balance,sex,education,marriage,age,default
22168,210000,2,2,2,27,1
22169,50000,2,2,2,28,2
22170,200000,2,2,2,30,1
22171,100000,2,1,2,28,1
22172,180000,2,2,2,31,1
22173,80000,2,2,1,33,1
22174,80000,2,2,1,27,2
22175,50000,2,3,1,29,1
22176,560000,2,2,1,28,1
22177,150000,2,2,2,28,2
22178,310000,2,2,2,27,2
22179,210000,2,2,2,27,1
22180,200000,2,1,2,27,1
22181,100000,2,1,2,28,1
22182,200000,2,2,1,28,1
22183,40000,2,2,1,28,1
22184,80000,2,3,1,29,1
22185,360000,2,3,2,29,1
22186,290000,2,2,2,28,1
22187,90000,2,1,2,28,1
22188,280000,2,1,2,29,1
22189,50000,2,1,2,29,1
22190,200000,2,3,1,29,1
22191,400000,2,2,2,30,1
22192,210000,2,1,2,31,1
22193,50000,2,2,1,31,2
22194,150000,2,1,2,30,1
22195,230000,2,1,2,29,1
22196,70000,2,1,2,29,1
22197,450000,2,1,1,29,1
22198,80000,2,2,2,29,1
22199,380000,2,2,2,30,1
22200,100000,2,2,1,31,1
22201,30000,2,2,1,31,1
22202,140000,2,1,2,31,1
22203,320000,2,1,2,27,2
22204,20000,2,2,1,24,1
22205,350000,2,2,2,25,2
22206,180000,2,2,2,25,1
22207,30000,2,2,2,23,1
22208,110000,2,1,2,24,1
22209,50000,2,2,2,24,1
22210,200000,2,2,2,31,1
22211,100000,2,2,2,29,1
22212,100000,2,1,2,27,1
22213,150000,2,1,2,29,2
22214,60000,2,2,1,27,1
22215,80000,2,2,1,27,1
22216,150000,2,1,2,26,1
22217,30000,2,1,2,27,2
22218,150000,2,1,2,26,1
22219,250000,2,1,2,26,1
22220,500000,2,1,2,29,1
22221,230000,2,1,2,28,1
22222,160000,2,1,2,29,1
22223,360000,2,1,1,31,1
22224,400000,2,2,1,30,1
22225,130000,2,1,2,29,1
22226,80000,2,1,2,28,1
22227,160000,2,1,2,28,1
22228,390000,2,1,1,28,1
22229,200000,2,2,2,31,2
22230,30000,2,2,1,30,1
22231,50000,2,3,2,31,1
22232,180000,2,2,2,31,1
22233,200000,2,3,2,32,1
22234,180000,2,2,1,32,1
22235,250000,2,1,2,31,1
22236,180000,2,1,2,29,1
22237,50000,2,2,1,32,1
22238,220000,2,1,1,33,1
22239,360000,2,2,1,31,1
22240,500000,2,1,2,29,1
22241,50000,2,3,1,30,1
22242,150000,2,2,2,30,1
22243,150000,2,2,2,31,1
22244,300000,2,1,2,31,1
22245,130000,2,1,2,24,1
22246,30000,2,3,2,22,1
22247,90000,2,2,2,25,1
22248,90000,2,2,2,25,2
22249,70000,2,3,2,25,1
22250,80000,2,2,1,25,2
22251,60000,2,2,2,25,2
22252,60000,2,3,2,26,1
22253,420000,2,2,2,27,1
22254,200000,2,1,2,27,2
22255,220000,2,1,2,29,1
22256,170000,2,1,2,29,1
22257,500000,2,3,2,29,2
22258,60000,2,1,2,29,2
22259,140000,2,2,2,30,1
22260,100000,2,2,1,31,1
22261,180000,2,1,2,31,1
22262,360000,2,1,2,31,1
22263,420000,2,1,2,31,2
22264,200000,2,2,2,29,1
22265,260000,2,2,1,31,1
22266,300000,2,2,2,30,1
22267,400000,2,1,2,29,2
22268,220000,2,1,2,30,1
22269,130000,2,1,2,30,2
22270,150000,2,1,2,29,1
22271,280000,2,1,2,33,1
22272,230000,2,1,2,33,1
22273,180000,2,2,1,28,1
22274,270000,2,2,2,29,1
22275,190000,2,4,2,30,1
22276,150000,2,3,2,30,1
22277,230000,2,1,2,28,2
22278,70000,2,3,1,29,1
22279,500000,2,2,2,29,1
22280,50000,2,2,1,30,2
22281,220000,2,1,2,29,2
22282,210000,2,2,1,30,1
22283,260000,2,2,1,30,1
22284,280000,2,1,2,29,1
22285,180000,2,1,2,30,1
22286,30000,2,3,1,29,2
22287,20000,2,2,1,30,2
22288,200000,2,2,1,32,1
22289,80000,2,1,2,30,2
22290,90000,2,2,2,31,2
22291,20000,2,2,1,32,2
22292,30000,2,3,1,32,1
22293,70000,2,1,2,29,1
22294,200000,2,2,1,29,1
22295,420000,2,2,2,29,1
22296,130000,2,2,1,29,1
22297,160000,2,1,2,30,1
22298,320000,2,1,1,29,1
22299,130000,2,1,2,29,1
22300,200000,2,1,2,29,2
22301,320000,2,1,2,30,1
22302,400000,2,2,1,30,1
22303,390000,2,2,2,30,1
22304,100000,2,1,1,29,1
22305,100000,2,2,1,30,1
22306,400000,2,2,2,31,1
22307,100000,2,2,1,27,2
22308,300000,2,3,1,27,1
22309,20000,2,2,2,27,1
22310,50000,2,2,2,27,1
22311,100000,2,1,2,30,1
22312,200000,2,2,1,30,1
22313,300000,2,2,2,30,1
22314,240000,2,3,1,30,1
22315,240000,2,2,1,30,1
22316,120000,2,3,1,30,2
22317,350000,2,1,2,31,1
22318,590000,2,1,2,31,1
22319,240000,2,1,2,30,1
22320,200000,2,4,2,27,1
22321,300000,2,1,2,27,1
22322,240000,2,2,1,28,1
22323,170000,2,1,2,28,1
22324,470000,2,2,2,30,1
22325,110000,2,1,2,30,1
22326,30000,2,3,2,24,2
22327,80000,2,2,2,24,1
22328,100000,2,1,2,24,1
22329,160000,2,2,2,25,1
22330,110000,2,1,2,27,1
22331,150000,2,3,2,28,1
22332,390000,2,1,2,30,1
22333,180000,2,2,1,30,2
22334,300000,2,1,2,29,1
22335,400000,2,1,1,29,1
22336,110000,2,1,2,29,1
22337,120000,2,1,2,28,1
22338,200000,2,2,2,28,1
22339,120000,2,2,1,25,1
22340,270000,2,2,2,25,1
22341,250000,2,1,2,25,1
22342,130000,2,2,1,25,1
22343,290000,2,1,2,26,1
22344,210000,2,2,2,26,1
22345,200000,2,2,2,26,1
22346,240000,2,1,2,28,1
22347,170000,2,1,1,30,1
22348,180000,2,1,2,28,1
22349,280000,2,1,2,28,1
22350,490000,2,2,2,28,1
22351,240000,2,2,2,31,1
22352,150000,2,1,1,31,1
22353,350000,2,1,2,32,1
22354,80000,2,2,1,30,1
22355,330000,2,1,2,31,1
22356,20000,2,2,1,31,1
22357,210000,2,2,2,32,1
22358,400000,2,2,2,32,1
22359,230000,2,2,1,28,1
22360,200000,2,1,2,29,1
22361,180000,2,2,2,31,1
22362,200000,2,2,1,30,1
22363,50000,2,2,2,26,1
22364,290000,2,1,2,27,1
22365,100000,2,2,1,31,1
22366,150000,2,2,2,32,2
22367,20000,2,2,2,32,1
22368,200000,2,1,1,32,1
22369,80000,2,2,2,32,1
22370,290000,2,1,2,29,1
22371,200000,2,2,1,29,1
22372,150000,2,2,2,29,1
22373,180000,2,1,2,27,1
22374,420000,2,2,1,32,1
22375,30000,2,3,1,29,2
22376,230000,2,1,2,31,1
22377,60000,2,2,2,27,1
22378,220000,2,2,2,28,1
22379,240000,2,1,2,29,1
22380,140000,2,2,2,31,1
22381,200000,2,1,2,32,1
22382,410000,2,1,2,30,1
22383,140000,2,2,1,34,1
22384,80000,2,2,2,30,1
22385,340000,2,2,2,29,1
22386,140000,2,1,2,29,2
22387,170000,2,1,2,30,2
22388,290000,2,1,2,30,1
22389,360000,2,2,2,31,1
22390,310000,2,1,1,32,2
22391,500000,2,2,2,32,1
22392,250000,2,1,2,33,2
22393,500000,2,1,2,33,1
22394,80000,2,2,1,33,1
22395,180000,2,2,2,30,1
22396,320000,2,1,2,30,1
22397,130000,2,2,1,30,1
22398,250000,2,3,2,30,1
22399,380000,2,1,2,27,1
22400,200000,2,1,2,27,1
22401,260000,2,5,1,28,1
22402,150000,2,2,2,28,2
22403,100000,2,1,2,28,1
22404,180000,2,2,1,28,1
22405,150000,2,1,2,26,1
22406,230000,2,2,2,27,1
22407,160000,2,2,2,29,1
22408,360000,2,2,1,30,1
22409,150000,2,3,1,28,1
22410,360000,2,1,1,34,2
22411,10000,2,2,2,37,1
22412,20000,2,2,2,35,2
22413,50000,2,2,1,35,1
22414,50000,2,2,2,37,1
22415,60000,2,2,1,37,2
22416,20000,2,3,2,37,1
22417,130000,2,2,2,39,1
22418,50000,2,3,2,36,1
22419,350000,2,2,1,36,1
22420,210000,2,2,1,40,1
22421,10000,2,2,2,23,1
22422,20000,2,2,1,34,1
22423,80000,2,1,1,33,1
22424,110000,2,2,2,33,2
22425,180000,2,1,2,40,1
22426,360000,2,3,2,37,1
22427,250000,2,2,1,33,1
22428,180000,2,2,1,34,1
22429,190000,2,2,2,35,1
22430,150000,2,1,2,35,1
22431,90000,2,2,1,35,1
22432,230000,2,1,2,39,1
22433,120000,2,3,1,47,1
22434,100000,2,3,1,36,2
22435,60000,2,3,2,45,1
22436,360000,2,1,2,38,1
22437,310000,2,2,1,38,1
22438,280000,2,2,2,37,1
22439,30000,2,3,2,38,1
22440,260000,2,2,1,38,1
22441,180000,2,2,1,36,1
22442,330000,2,2,2,36,1
22443,400000,2,3,1,46,2
22444,90000,2,2,1,36,1
22445,200000,2,1,2,36,2
22446,280000,2,3,2,38,1
22447,350000,2,1,1,37,1
22448,50000,2,2,1,42,1
22449,50000,2,2,2,44,1
22450,120000,2,2,1,41,1
22451,80000,2,2,2,38,1
22452,90000,2,2,3,36,1
22453,50000,2,2,3,44,1
22454,180000,2,1,1,44,1
22455,200000,2,3,1,31,1
22456,420000,2,2,1,31,1
22457,270000,2,2,1,31,1
22458,50000,2,3,1,49,1
22459,30000,2,1,1,41,1
22460,170000,2,2,1,36,1
22461,170000,2,2,1,42,1
22462,150000,2,6,2,40,2
22463,20000,2,2,2,38,1
22464,120000,2,2,1,40,1
22465,50000,2,2,1,41,2
22466,500000,2,3,2,44,1
22467,40000,2,2,1,36,2
22468,70000,2,2,1,48,1
22469,30000,2,2,1,44,2
22470,70000,2,3,1,48,2
22471,20000,2,3,1,49,2
22472,140000,2,3,1,45,1
22473,200000,2,2,1,39,2
22474,90000,2,3,1,42,1
22475,30000,2,3,2,44,1
22476,260000,2,2,1,41,1
22477,100000,2,2,1,36,1
22478,150000,2,5,2,36,1
22479,50000,2,3,2,44,2
22480,200000,2,2,1,31,1
22481,480000,2,1,2,34,1
22482,150000,2,4,1,36,1
22483,80000,2,1,1,38,1
22484,310000,2,3,1,39,1
22485,200000,2,3,1,46,1
22486,20000,2,2,1,43,1
22487,480000,2,3,1,41,1
22488,200000,2,2,2,35,1
22489,20000,2,3,1,45,1
22490,300000,2,1,2,30,1
22491,230000,2,2,1,34,1
22492,50000,2,2,1,35,2
22493,50000,2,3,1,39,1
22494,110000,2,3,1,40,1
22495,70000,2,3,1,49,2
22496,50000,2,3,3,46,1
22497,50000,2,3,1,32,2
22498,440000,2,2,1,46,1
22499,150000,2,2,2,38,1
22500,420000,2,2,1,37,1
22501,180000,2,2,1,33,1
22502,230000,2,1,2,33,1
22503,50000,2,2,2,44,2
22504,260000,2,2,2,32,2
22505,260000,2,2,2,33,2
22506,310000,2,1,1,33,2
22507,60000,2,2,1,37,2
22508,120000,2,2,2,40,1
22509,400000,2,2,1,41,1
22510,80000,2,3,1,45,1
22511,60000,2,2,1,40,1
22512,160000,2,2,1,40,1
22513,220000,2,2,1,34,1
22514,300000,2,2,1,46,1
22515,100000,2,2,2,32,1
22516,60000,2,2,1,37,1
22517,80000,2,2,1,43,1
22518,10000,2,3,2,43,1
22519,30000,2,3,3,40,1
22520,500000,2,1,1,36,1
22521,40000,2,3,1,40,2
22522,300000,2,2,2,35,1
22523,20000,2,2,1,34,1
22524,280000,2,1,2,37,2
22525,190000,2,1,2,38,1
22526,500000,2,2,1,33,1
22527,250000,2,4,1,43,1
22528,120000,2,3,2,47,1
22529,20000,2,3,2,35,1
22530,210000,2,1,1,40,1
22531,220000,2,5,2,46,1
22532,30000,2,3,1,49,1
22533,340000,2,2,1,45,1
22534,180000,2,1,1,36,1
22535,40000,2,1,1,40,2
22536,20000,2,2,1,37,1
22537,130000,2,2,1,48,2
22538,50000,2,2,1,41,2
22539,300000,2,1,1,31,1
22540,140000,2,2,2,33,1
22541,260000,2,2,1,46,1
22542,100000,2,2,1,45,1
22543,130000,2,2,2,40,2
22544,200000,2,2,2,47,2
22545,200000,2,1,1,48,2
22546,200000,2,1,2,31,1
22547,180000,2,1,2,32,1
22548,360000,2,2,1,33,2
22549,420000,2,1,2,34,1
22550,180000,2,1,1,35,1
22551,50000,2,3,1,35,1
22552,120000,2,1,1,34,2
22553,80000,2,3,1,35,1
22554,180000,2,1,1,38,1
22555,20000,2,2,1,32,2
22556,180000,2,4,1,32,1
22557,230000,2,2,1,34,1
22558,80000,2,2,1,43,1
22559,90000,2,2,1,42,1
22560,300000,2,3,1,30,1
22561,160000,2,1,2,36,2
22562,180000,2,2,2,47,1
22563,160000,2,2,2,30,1
22564,230000,2,1,2,30,1
22565,360000,2,1,2,31,1
22566,500000,1,1,2,31,1
22567,120000,1,2,2,30,1
22568,280000,1,1,2,31,2
22569,200000,1,2,1,32,1
22570,180000,1,1,2,31,1
22571,240000,2,1,1,34,2
22572,500000,2,1,1,44,1
22573,180000,2,2,1,48,1
22574,330000,2,2,1,43,1
22575,420000,2,1,2,37,1
22576,220000,2,2,1,33,1
22577,170000,2,2,2,34,1
22578,140000,2,1,1,48,1
22579,200000,2,3,2,31,1
22580,230000,2,2,1,32,1
22581,150000,2,4,2,31,1
22582,240000,2,1,2,37,1
22583,210000,2,2,1,49,1
22584,500000,2,1,2,35,1
22585,180000,2,3,1,39,1
22586,60000,2,2,2,31,1
22587,290000,2,1,1,34,1
22588,80000,2,3,3,48,1
22589,180000,2,1,1,46,1
22590,350000,2,3,1,33,1
22591,160000,2,2,0,41,2
22592,210000,2,3,2,36,1
22593,160000,2,1,1,35,1
22594,350000,2,1,1,40,1
22595,130000,2,2,1,41,1
22596,240000,2,2,1,49,1
22597,330000,2,3,1,40,1
22598,500000,2,2,1,45,2
22599,170000,2,3,1,41,1
22600,240000,2,4,1,43,1
22601,180000,2,6,2,47,2
22602,260000,2,2,2,36,1
22603,130000,2,2,1,43,1
22604,30000,2,2,2,38,1
22605,440000,2,2,2,42,1
22606,260000,2,2,1,43,1
22607,30000,2,1,1,38,1
22608,390000,2,2,1,37,1
22609,260000,2,2,1,45,1
22610,70000,2,2,1,46,1
22611,200000,2,3,1,30,1
22612,150000,2,2,1,32,1
22613,460000,2,1,2,32,1
22614,180000,2,3,1,33,1
22615,70000,2,1,2,37,1
22616,250000,2,2,1,40,1
22617,170000,2,2,1,39,1
22618,160000,2,2,2,34,1
22619,80000,2,1,2,36,2
22620,400000,2,3,2,49,1
22621,20000,2,2,1,43,2
22622,130000,2,2,2,44,1
22623,60000,2,1,1,36,1
22624,90000,2,3,1,41,1
22625,210000,2,2,2,44,1
22626,380000,2,1,2,34,1
22627,200000,2,2,1,35,1
22628,180000,2,1,1,37,2
22629,20000,2,2,1,42,1
22630,350000,2,3,1,38,1
22631,200000,2,5,1,41,1
22632,400000,2,3,2,34,1
22633,230000,2,1,1,38,1
22634,230000,2,1,1,43,2
22635,50000,2,2,1,38,1
22636,300000,2,2,2,47,1
22637,230000,2,3,1,45,1
22638,50000,2,3,1,44,1
22639,150000,2,1,2,34,1
22640,260000,2,1,2,33,1
22641,320000,2,2,1,33,2
22642,100000,2,2,1,49,1
22643,60000,2,3,1,37,1
22644,420000,2,3,1,42,1
22645,500000,2,2,1,38,1
22646,450000,2,2,1,34,1
22647,30000,2,3,1,42,2
22648,60000,2,2,1,47,2
22649,180000,2,2,1,43,1
22650,320000,2,2,2,35,1
22651,250000,2,1,2,37,1
22652,30000,2,2,2,34,1
22653,360000,2,2,1,34,1
22654,360000,2,3,1,43,1
22655,150000,2,1,1,36,1
22656,400000,2,2,1,39,1
22657,350000,2,1,2,44,2
22658,80000,2,3,1,45,1
22659,140000,2,3,1,37,1
22660,150000,2,3,2,48,1
22661,480000,2,3,1,40,1
22662,200000,2,3,1,41,1
22663,180000,2,1,2,29,1
22664,260000,2,1,2,30,1
22665,450000,2,1,1,33,1
22666,140000,2,3,1,33,1
22667,220000,2,3,1,43,2
22668,100000,2,3,1,39,1
22669,160000,2,2,1,41,1
22670,140000,2,2,1,36,1
22671,200000,2,2,2,39,1
22672,460000,2,1,2,30,1
22673,50000,2,3,2,31,1
22674,100000,2,1,1,31,1
22675,150000,2,2,2,31,1
22676,460000,2,1,1,32,1
22677,360000,2,2,2,32,1
22678,180000,2,1,2,33,1
22679,470000,2,1,1,42,1
22680,320000,2,3,1,44,1
22681,360000,2,2,2,47,1
22682,60000,2,2,1,36,1
22683,310000,2,1,1,39,1
22684,140000,2,2,1,36,1
22685,450000,2,2,1,43,1
22686,210000,2,2,1,30,1
22687,180000,2,1,2,33,2
22688,360000,2,2,2,38,1
22689,50000,2,1,1,33,2
22690,340000,2,2,2,34,1
22691,140000,2,3,1,38,1
22692,120000,2,1,2,32,1
22693,180000,2,2,1,32,2
22694,360000,2,1,2,32,1
22695,340000,2,1,1,34,1
22696,200000,2,2,1,35,1
22697,80000,2,2,2,36,1
22698,500000,2,2,1,35,1
22699,150000,2,2,1,31,1
22700,20000,2,1,2,46,2
22701,500000,2,2,1,41,1
22702,340000,2,3,1,47,1
22703,500000,2,2,2,34,1
22704,240000,2,2,2,31,1
22705,80000,2,2,2,34,1
22706,200000,2,1,1,37,1
22707,230000,2,2,2,31,1
22708,300000,2,3,1,36,1
22709,140000,2,2,1,36,2
22710,300000,2,1,2,33,1
22711,360000,2,3,2,34,2
22712,320000,2,3,1,35,2
22713,380000,2,2,1,30,1
22714,170000,2,3,1,30,1
22715,300000,2,1,1,41,1
22716,60000,2,3,2,44,1
22717,240000,2,2,1,36,1
22718,500000,2,3,2,44,1
22719,230000,2,2,1,45,1
22720,290000,2,5,2,35,1
22721,60000,2,2,1,35,1
22722,100000,2,2,2,35,1
22723,270000,2,2,2,36,1
22724,280000,2,2,2,35,1
22725,100000,2,2,1,38,1
22726,100000,2,1,2,32,1
22727,90000,2,1,2,31,1
22728,280000,2,4,1,44,2
22729,150000,2,5,1,38,1
22730,70000,2,2,1,40,1
22731,180000,2,1,2,32,1
22732,190000,2,1,2,33,1
22733,500000,2,2,1,38,1
22734,190000,2,3,1,47,1
22735,210000,2,1,2,32,1
22736,60000,2,1,1,38,1
22737,200000,2,3,1,34,1
22738,470000,2,1,2,32,1
22739,260000,2,1,2,30,1
22740,140000,2,1,2,30,1
22741,190000,2,2,1,33,2
22742,80000,2,2,1,36,1
22743,310000,2,2,2,37,1
22744,150000,2,1,2,40,1
22745,340000,2,2,1,30,2
22746,360000,2,2,2,31,1
22747,250000,2,2,1,38,1
22748,220000,2,2,1,34,1
22749,30000,2,3,1,46,1
22750,210000,2,3,1,41,1
22751,350000,2,1,1,32,2
22752,270000,2,2,1,33,1
22753,200000,2,2,2,34,1
22754,70000,2,2,2,40,2
22755,220000,2,3,1,45,1
22756,230000,2,2,1,39,2
22757,120000,2,2,1,35,1
22758,360000,2,2,1,30,1
22759,210000,2,3,2,37,1
22760,460000,2,1,1,40,2
22761,500000,2,1,1,34,1
22762,180000,2,2,2,35,1
22763,180000,2,3,1,36,1
22764,220000,2,2,1,26,1
22765,600000,2,2,2,30,1
22766,180000,2,2,2,36,2
22767,360000,2,2,1,39,1
22768,620000,2,1,2,38,1
22769,60000,2,3,1,44,2
22770,100000,2,1,2,32,1
22771,200000,2,1,2,31,1
22772,50000,2,3,2,36,1
22773,200000,2,2,2,29,2
22774,10000,2,2,1,43,2
22775,280000,2,2,2,36,1
22776,450000,2,2,1,46,1
22777,260000,2,1,2,29,2
22778,140000,2,2,3,30,1
22779,390000,2,1,2,33,1
22780,350000,2,1,1,41,1
22781,50000,2,3,1,44,1
22782,120000,2,2,2,46,1
22783,80000,2,2,1,45,1
22784,160000,2,3,3,36,1
22785,90000,2,3,1,46,1
22786,190000,2,2,1,39,2
22787,100000,2,3,1,40,2
22788,210000,2,2,2,35,1
22789,160000,2,2,2,33,1
22790,240000,2,3,1,35,2
22791,20000,2,1,2,36,1
22792,220000,2,2,1,36,2
22793,260000,2,1,2,44,1
22794,500000,2,1,1,34,1
22795,200000,2,2,2,34,1
22796,260000,2,2,1,33,2
22797,170000,2,1,2,30,1
22798,150000,2,2,1,38,1
22799,360000,2,2,1,37,1
22800,260000,2,1,1,44,1
22801,170000,2,1,2,30,1
22802,230000,2,1,2,33,1
22803,620000,2,1,2,38,1
22804,180000,2,1,1,35,1
22805,180000,2,1,1,33,1
22806,30000,2,2,3,45,2
22807,300000,2,1,2,31,1
22808,370000,2,2,1,35,1
22809,80000,2,2,2,31,1
22810,200000,2,4,2,40,1
22811,150000,2,3,1,42,1
22812,210000,2,2,1,33,1
22813,70000,2,1,1,35,1
22814,80000,2,2,1,38,1
22815,50000,2,2,3,44,1
22816,210000,2,1,2,33,2
22817,260000,2,2,1,33,1
22818,170000,2,1,1,36,1
22819,360000,2,3,2,35,1
22820,500000,2,1,2,37,1
22821,290000,2,1,2,46,1
22822,200000,2,3,1,35,1
22823,90000,2,2,1,47,1
22824,100000,2,2,2,41,1
22825,290000,2,1,2,31,1
22826,50000,2,1,2,31,2
22827,150000,2,1,1,32,1
22828,400000,2,3,1,42,1
22829,50000,2,3,1,37,1
22830,400000,2,1,1,42,1
22831,50000,2,2,1,37,2
22832,50000,2,1,2,29,2
22833,100000,2,1,2,34,1
22834,170000,2,2,1,39,1
22835,150000,2,1,2,30,1
22836,360000,2,1,2,30,1
22837,50000,2,2,1,31,2
22838,180000,2,1,1,35,1
22839,350000,2,2,2,35,1
22840,120000,2,3,1,38,1
22841,140000,2,2,1,33,1
22842,150000,2,3,1,34,1
22843,260000,2,3,2,42,2
22844,50000,2,2,1,28,2
22845,180000,2,2,1,36,1
22846,290000,2,3,1,44,1
22847,40000,2,2,1,49,1
22848,310000,2,1,2,36,1
22849,70000,2,2,2,46,2
22850,180000,2,1,1,39,1
22851,570000,2,2,1,46,1
22852,150000,2,3,2,41,2
22853,20000,2,2,2,30,1
22854,180000,2,3,1,32,1
22855,100000,2,3,1,34,1
22856,90000,2,1,2,31,2
22857,150000,2,3,2,47,1
22858,490000,2,2,1,31,1
22859,30000,2,3,1,33,2
22860,300000,2,2,1,33,1
22861,140000,2,2,1,32,2
22862,50000,2,2,2,32,1
22863,150000,2,1,2,31,2
22864,350000,2,1,2,32,1
22865,140000,2,2,2,32,1
22866,80000,2,3,1,43,1
22867,80000,2,2,1,40,1
22868,210000,2,3,1,34,1
22869,110000,2,2,1,34,1
22870,120000,2,2,2,29,1
22871,180000,2,2,2,28,1
22872,340000,2,3,1,44,2
22873,220000,2,1,2,29,1
22874,230000,2,5,1,39,1
22875,170000,2,1,2,27,1
22876,70000,2,1,2,28,1
22877,50000,2,3,1,31,1
22878,200000,2,3,2,30,1
22879,290000,2,2,2,34,2
22880,80000,2,5,2,30,1
22881,30000,2,3,1,39,1
22882,280000,2,1,2,37,2
22883,100000,2,1,2,29,1
22884,50000,2,1,1,35,1
22885,240000,2,2,1,43,2
22886,240000,2,1,1,31,1
22887,100000,2,1,1,31,1
22888,210000,2,1,2,36,1
22889,400000,2,1,1,37,1
22890,280000,2,2,1,42,1
22891,180000,2,2,2,36,1
22892,500000,2,1,1,36,1
22893,200000,2,2,1,45,1
22894,500000,2,1,2,27,2
22895,200000,2,2,2,30,1
22896,110000,2,2,1,27,1
22897,280000,2,2,2,30,1
22898,100000,2,2,2,31,2
22899,70000,2,2,1,33,1
22900,130000,2,3,1,47,1
22901,30000,2,2,1,35,2
22902,30000,2,2,1,43,1
22903,180000,2,1,2,27,1
22904,100000,2,2,2,27,1
22905,150000,2,2,2,30,1
22906,140000,2,2,1,32,1
22907,240000,2,1,2,45,1
22908,180000,2,1,1,48,1
22909,340000,2,2,1,37,1
22910,200000,2,2,1,37,1
22911,360000,2,2,1,39,2
22912,500000,2,1,1,37,1
22913,270000,2,4,1,33,1
22914,140000,2,3,1,33,1
22915,120000,2,2,2,33,1
22916,210000,2,2,1,34,1
22917,300000,2,1,1,35,1
22918,360000,2,2,1,41,1
22919,120000,2,2,1,27,1
22920,430000,2,1,2,29,1
22921,250000,2,2,2,27,1
22922,180000,2,1,2,29,2
22923,170000,2,2,1,29,1
22924,500000,2,1,1,36,1
22925,20000,2,2,1,37,1
22926,200000,2,5,1,43,1
22927,50000,2,2,1,48,1
22928,120000,2,1,2,34,1
22929,340000,2,2,1,31,1
22930,80000,2,1,2,32,1
22931,90000,2,2,1,33,1
22932,90000,2,2,1,32,1
22933,80000,2,1,1,32,1
22934,170000,2,2,2,46,1
22935,230000,2,1,2,29,1
22936,290000,2,2,2,30,1
22937,360000,2,2,1,44,1
22938,270000,2,2,1,43,1
22939,60000,2,3,1,43,1
22940,360000,2,2,2,33,1
22941,100000,2,1,2,28,1
22942,180000,2,5,1,44,1
22943,80000,2,2,1,31,1
22944,80000,2,2,1,34,1
22945,220000,2,2,1,35,1
22946,240000,2,2,1,43,1
22947,210000,2,2,2,44,2
22948,270000,2,2,1,34,1
22949,170000,2,2,2,44,2
22950,190000,2,3,2,29,1
22951,200000,2,1,2,31,2
22952,240000,2,2,1,32,1
22953,150000,2,2,1,34,1
22954,90000,2,3,1,44,1
22955,400000,2,3,1,44,1
22956,420000,2,2,1,46,1
22957,140000,2,1,2,25,1
22958,50000,2,3,1,48,1
22959,210000,2,2,1,46,1
22960,210000,2,1,2,30,1
22961,180000,2,2,1,41,1
22962,100000,2,1,2,30,1
22963,300000,2,1,1,34,1
22964,250000,2,2,2,36,1
22965,200000,2,1,2,33,1
22966,380000,2,1,1,33,1
22967,30000,2,1,2,25,1
22968,80000,2,2,1,31,2
22969,300000,2,2,1,27,1
22970,240000,2,1,1,38,1
22971,80000,2,1,2,23,1
22972,280000,2,2,2,27,1
22973,50000,2,2,2,36,2
22974,200000,2,2,1,36,2
22975,210000,2,2,2,32,1
22976,160000,2,2,2,31,1
22977,130000,2,1,1,43,1
22978,300000,2,2,1,39,1
22979,50000,2,2,1,41,2
22980,150000,2,2,1,40,1
22981,500000,2,2,1,43,1
22982,270000,2,2,1,34,1
22983,500000,2,1,1,43,1
22984,200000,2,2,1,40,1
22985,300000,2,1,2,33,1
22986,230000,2,2,2,40,1
22987,500000,2,1,2,37,1
22988,80000,2,1,2,38,1
22989,500000,2,1,2,42,1
22990,30000,2,3,1,44,1
22991,170000,2,2,1,41,1
22992,70000,2,2,2,37,1
22993,310000,2,2,1,46,1
22994,50000,2,1,1,41,1
22995,180000,2,2,2,44,1
22996,310000,2,1,2,35,1
22997,500000,2,1,1,39,1
22998,330000,2,2,2,41,1
22999,150000,2,4,3,49,1
23000,110000,2,2,2,42,1
23001,230000,2,2,1,46,2
23002,50000,2,1,1,46,1
23003,60000,2,3,2,40,1
23004,250000,2,1,1,32,1
23005,450000,2,1,2,46,1
23006,260000,2,2,2,33,2
23007,380000,2,2,1,45,1
23008,240000,2,1,2,38,1
23009,30000,2,3,1,34,2
23010,90000,2,2,1,43,1
23011,230000,2,2,1,43,2
23012,60000,2,2,1,45,1
23013,170000,2,2,1,38,1
23014,440000,2,1,1,41,1
23015,120000,2,2,1,37,1
23016,240000,2,1,1,37,1
23017,260000,2,1,1,42,1
23018,300000,2,2,2,43,1
23019,190000,2,4,1,34,1
23020,110000,2,1,1,43,2
23021,280000,2,2,1,38,1
23022,220000,2,2,1,40,1
23023,280000,2,1,2,36,1
23024,70000,2,2,1,39,2
23025,500000,2,2,1,36,1
23026,130000,2,2,2,36,1
23027,610000,2,1,2,43,1
23028,210000,2,1,2,35,1
23029,210000,2,2,1,45,1
23030,80000,2,3,0,37,1
23031,150000,2,1,1,33,2
23032,160000,2,1,1,33,1
23033,150000,2,5,1,34,1
23034,130000,2,3,1,45,1
23035,210000,2,2,1,40,1
23036,360000,2,2,1,42,1
23037,500000,2,2,1,45,1
23038,220000,2,1,2,33,1
23039,320000,2,2,1,46,1
23040,220000,2,1,1,41,2
